cluster_id,tier,llm_pass,reason,q1,q2,q3
8554,llm_verify,True,Same branded product (Brooklyn Special Effects Alcohol Free); minor naming variations acceptable; all 1320ml equivalent,Yes,Yes,Yes
8555,llm_verify,True,Same branded product (Asahi Super Dry 0% Alcohol Free); naming variations acceptable; all 4×330ml packs,Yes,Yes,Yes
8556,llm_verify,False,ASDA 'Lost Lager Infused Cans' vs Morrisons 'Lost Fruit Infused' — different product variants/flavours,No,Yes,Yes
8557,llm_verify,False,"Multiple distinct Northern Monk variants (Hazy Pale Ale, Heathen Hazy IPA, Fruit Twist IPA) — different products",No,Yes,Yes
8558,llm_verify,True,Same branded product (Thornbridge Jaipur IPA); minor naming variations acceptable; all 1320ml equivalent,Yes,Yes,Yes
8560,llm_verify,True,Same branded product (Vocation Hop Skip & Juice Hazy Pale Ale); minor naming variations acceptable; all 1320ml equivalent,Yes,Yes,Yes
8562,llm_verify,True,All Guinness Draught 0.0% non-alcoholic beer; pack count differences irrelevant to Q1; within variance tolerance.,Yes,Yes,Yes
8566,llm_verify,True,Both Peroni Nastro Azzurro 0.0% alcohol-free lager 4-pack; identical core product and size.,Yes,Yes,Yes
8567,llm_verify,True,All Beavertown Gamma Ray American Pale Ale; pack count differences irrelevant to Q1; within variance.,Yes,Yes,Yes
8568,llm_verify,True,Both Theakston Old Peculier Ale; identical size and core product.,Yes,Yes,Yes
8570,llm_verify,False,St Austell Proper Black IPA ≠ St Austell Korev; different beer brands/styles.,No,Yes,Yes
8574,llm_verify,True,All BrewDog Elvis Juice Grapefruit IPA; pack count differences irrelevant to Q1; within variance.,Yes,Yes,Yes
8576,llm_verify,True,Both Buxton Brewery Axe Edge IPA; identical core product and size.,Yes,Yes,Yes
8578,llm_verify,True,Both Foster's Proper Shandy 4×440ml; identical core product and size.,Yes,Yes,Yes
8580,llm_verify,False,Greene King IPA ≠ Greene King Abbot Reserve; different beer variants/styles.,No,Yes,Yes
8583,llm_verify,True,All Guinness NitroSurge device variants; same core product; size data unavailable treated as comparable.,Yes,Yes,Yes
8584,llm_verify,True,"Same branded beer, same pack format (10x330ml), identical volume.",Yes,Yes,Yes
8585,llm_verify,True,"Same branded BrewDog Neon Dream beer across retailers, pack count differences irrelevant to Q1, within variance tolerance.",Yes,Yes,Yes
8586,llm_verify,True,"Same branded Greene King IPA, identical pack format (4x500ml), zero variance.",Yes,Yes,Yes
8587,llm_verify,False,Morrisons product is single/unknown pack count while others are 4-pack; product type is same (BrewDog Hazy Jane) but pack format inconsistency suggests different SKU.,No,Yes,Yes
8588,llm_verify,True,"Same branded Vocation Life & Death IPA across retailers, pack count differences irrelevant to Q1, within variance tolerance.",Yes,Yes,Yes
8590,llm_verify,True,"Same branded Hobgoblin Session IPA, pack count differences irrelevant to Q1, within variance tolerance.",Yes,Yes,Yes
8592,llm_verify,True,"Same branded BrewDog Hazy Jane across retailers, pack count differences irrelevant to Q1, within variance tolerance.",Yes,Yes,Yes
8596,llm_verify,True,"Same branded Siren Soundwave IPA across retailers, within variance tolerance.",Yes,Yes,Yes
8597,llm_verify,False,Tesco product is BrewDog Hazy Jane while ASDA and Sainsbury's are BrewDog Triple Hazy New England IPA; different product variants.,No,Yes,Yes
8598,llm_verify,True,"Same branded BrewDog Punk IPA across retailers, minor size variance (1.5%) within tolerance.",Yes,Yes,Yes
8599,llm_verify,True,"All BrewDog Alcohol Free Mixed Pack 8x cans, same branded product across retailers",Yes,Yes,Yes
8601,llm_verify,True,"All BrewDog Hazy Jane New England IPA 440ml, same branded product",Yes,Yes,Yes
8602,llm_verify,False,Duvel Tripel Hop Citra vs Duvel Triple Hop Citra—spelling variance (Tripel vs Triple) suggests different product variants,No,Yes,Yes
8605,llm_verify,False,BrewDog Hazy Jane New England IPA vs BrewDog Hazy Jane Mixed—different product variants (New England IPA vs Mixed),No,Yes,Yes
8607,llm_verify,False,Vocation Love & Hate New England IPA vs Vocation Toucan Tropic DDH IPA vs Vocation Love & Hate IPA—multiple different product variants mixed in cluster,No,Yes,Yes
8608,llm_verify,False,Northern Monk Heathen Hazy IPA vs Northern Monk Fruit Twist Lolly IPA vs Northern Monk Faith Hazy Pale Ale—three distinct product variants,No,Yes,Yes
8609,llm_verify,True,"All BrewDog Punk IPA Post Modern Classic 440ml, same branded product across retailers",Yes,Yes,Yes
8610,llm_verify,True,"All BrewDog Hazy Jane Guava 440ml, same branded product across retailers",Yes,Yes,Yes
8615,llm_verify,False,North Brewing Co Songbird IPA vs North Brewing Co Open Space Pale Ale vs North Brewing Co Another World Hazy IPA—three distinct product variants,No,Yes,Yes
8616,llm_verify,False,Vocation Life & Death Classic IPA vs Vocation Life & Death IPA vs Vocation Doppleganger DDH IPA—multiple different product variants,No,Yes,Yes
8619,llm_verify,False,Tesco product is 'Hazy AF' (different variant) vs BrewDog Punk AF at ASDA/Sainsbury's,No,Yes,Yes
8627,llm_verify,False,ASDA Bistro (premium tier) paired with Morrisons/Sainsbury's standard tier,Yes,Yes,No
8636,llm_verify,False,Different Galbani cheese types: Blue Cheese vs Dolcelatte vs Burrata,No,Yes,Yes
8643,llm_verify,True,"All Flora Plant Butter Spreadable Vegan, same size, same branded product",Yes,Yes,Yes
8644,llm_verify,False,Different product types (Dessert vs Nest Cakes vs Twinpot) and weight variance exceeds 15%,No,No,Yes
8645,llm_verify,True,"Both standard-tier own-brand toffee popcorn, same tier, acceptable variance",Yes,Yes,Yes
8647,llm_verify,True,Same branded McCoy's Epic Eats BBQ crisps product across retailers,Yes,Yes,Yes
8673,llm_verify,True,"All standard-tier own-brand pork meatballs (12-pack), same tier, acceptable variance",Yes,Yes,Yes
8687,llm_verify,True,"Both standard-tier raw Patagonian scallops 150g, same product and tier",Yes,Yes,Yes
8691,llm_verify,False,Different caterpillar cake products: Frieda vs Stripey (different character/product variants),No,Yes,Yes
8696,llm_verify,True,"Same branded product (Hellmann's Vegan Mayo/Mayonnaise), identical weight, all branded so Q3 N/A.",Yes,Yes,Yes
8701,llm_verify,False,Different product names: 'Malted Wheaties' vs 'Malt Wheats' indicate different recipes/formulations.,No,Yes,Yes
8702,llm_verify,False,Different product names: 'Frosted Flakes' (branded Kellogg's product) vs 'Special Flakes' (own-brand imitation) are not the same core product.,No,Yes,Yes
8711,llm_verify,True,"All same core product (pepperoni sliced meat), same weight, same standard tier across retailers.",Yes,Yes,Yes
8712,llm_verify,True,"Same core product (frankfurters), pack count difference irrelevant to Q1, weight variance 2.9% within tolerance, same tier.",Yes,Yes,Yes
8716,llm_verify,True,"Same core product (beef dripping Yorkshire puddings), pack count irrelevant, identical weights, all premium tier.",Yes,Yes,Yes
8720,llm_verify,True,"Same branded product (Vimto Still), identical volume, all branded so Q3 N/A.",Yes,Yes,Yes
8728,llm_verify,False,Different beer products: HPA Hereford Pale Ale vs Hopfather are distinct brews from same brewery.,No,Yes,Yes
8729,llm_verify,False,"Multiple different beers: Mad Goose, Pinata, and Sputnik are distinct products from different breweries.",No,Yes,Yes
8730,llm_verify,True,"Same branded product (Newcastle Brown Ale), pack count irrelevant to Q1, identical total volume, all branded so Q3 N/A.",Yes,Yes,Yes
8735,llm_verify,False,Different breweries and different beer styles (Saltaire Blonde vs Yorkshire Blonde),No,Yes,Yes
8736,llm_verify,False,Mixed beer styles: Longhorn IPA and Mad Goose Pale Ale are different products,No,Yes,Yes
8737,llm_verify,True,"All Henney's Dry Cider, same product across retailers",Yes,Yes,Yes
8739,llm_verify,True,"All Simnel Cake, same standard tier own-brand products",Yes,Yes,Yes
8745,llm_verify,False,Different wine brands (Bruce Jack vs Klein St),No,Yes,Yes
8748,llm_verify,False,"Different Chardonnay brands (The Wanted, Most Wanted, Sunlight, Lateral)",No,Yes,Yes
8749,llm_verify,True,"Both pastel paper cupcake cases, same standard tier own-brand",Yes,Yes,Yes
8750,llm_verify,True,"Both piping bag and nozzle sets, same standard tier own-brand",Yes,Yes,Yes
8751,llm_verify,True,"Both white paper cake cases, same standard tier own-brand",Yes,Yes,Yes
8752,llm_verify,True,"All disposable loaf cake liners, same standard tier own-brand",Yes,Yes,Yes
8753,llm_verify,False,Cadbury Chocolate Éclairs ≠ Cadbury Fruitier & Nuttier Chocolate Bars — different product types,No,Yes,Yes
8758,llm_verify,True,"All milk chocolate Easter bunnies, same weight, same standard tier across retailers",Yes,Yes,Yes
8762,llm_verify,True,"All Mister Free'd Cheezie Cheese tortilla chips, same weight, same product",Yes,Yes,Yes
8763,llm_verify,True,"All fresh cherries punnets, 200g, same standard tier across retailers",Yes,Yes,Yes
8770,llm_verify,True,"All Cadbury Mini Eggs chocolate cakes/gateaux, same branded product across retailers",Yes,Yes,Yes
8778,llm_verify,False,George Easter Fuzzy Sticks ≠ Celery Sticks — different product types,No,Yes,Yes
8780,llm_verify,False,Lindt Lindor Milk Chocolate Egg ≠ Lindt Lindor Cornet Truffles ≠ Lindt Lindor Truffles Carton — different product formats/types,No,Yes,Yes
8781,llm_verify,True,"Both Kinnerton Peppa Pig milk chocolate treats, same branded product, weight variance 4.8%",Yes,Yes,Yes
8810,llm_verify,False,Kinder Easter Mini Figures ≠ Kinder Friends in the Sky Mini Figures — different licensed character variants are different products,No,Yes,Yes
8829,llm_verify,True,"Both Lindt Lindor Milk Chocolate Mini Eggs, same weight, same branded product",Yes,Yes,Yes
8832,llm_verify,True,"All branded Galaxy Easter mini eggs, same weight, minor naming variations acceptable",Yes,Yes,Yes
8833,llm_verify,True,"Same Cadbury Creme Eggs 10-pack, pack count irrelevant to Q1, identical weight",Yes,Yes,Yes
8846,llm_verify,True,"Both standard-tier decaf instant coffee, same weight, same tier",Yes,Yes,Yes
8857,llm_verify,False,"Tesco product is 'Roly Poly' variant, different recipe/product type from plain raspberry jam",No,Yes,Yes
8859,llm_verify,True,"All standard-tier set honey, minor packaging format differences (squeezy vs set) acceptable, same tier",Yes,Yes,Yes
8860,llm_verify,False,"Different wine producers (Via Vincini vs Montepulciano vs Vista Castelli), not the same product",No,Yes,Yes
8874,llm_verify,True,"All Cadbury Mini Eggs 360g, format variations (block/bar) irrelevant to Q1, same product",Yes,Yes,Yes
8875,llm_verify,True,"All Kinder Mini Easter Eggs 75g, minor naming variations acceptable",Yes,Yes,Yes
8878,llm_verify,True,"All Milkybar Mini Eggs, weight variance 10% within 15% threshold, same product",Yes,Yes,Yes
8898,llm_verify,True,"Same Arla BOB grated mature cheddar, B.O.B notation variant acceptable, identical weight",Yes,Yes,Yes
8906,llm_verify,True,"Same core product (diced lamb), same weight, same tier",Yes,Yes,Yes
8908,llm_verify,True,"Same branded product (Actimel Coconut yogurt drinks), all branded",Yes,Yes,Yes
8913,llm_verify,False,"Different core products: Eatlean cheese, plain soft cheese, and paneer are distinct cheese types",No,Yes,Yes
8926,llm_verify,True,"Same branded product (Jörd/Jord Organic Oat Drink), same size, all branded",Yes,Yes,Yes
8934,llm_verify,False,Different core products: stock pots vs stock cubes are different formats,No,Yes,Yes
8935,llm_verify,False,Different core products: stock pots vs stock cubes are different formats,No,Yes,Yes
8938,llm_verify,True,"Same core product (scone mix), within weight variance, same tier",Yes,Yes,Yes
8944,llm_verify,False,Different character variants: Unicorn vs Dinosaur are distinct licensed products,No,Yes,Yes
8945,llm_verify,False,Different character variants: Dinosaur vs Unicorn are distinct licensed products,No,Yes,Yes
8952,llm_verify,False,Different core products: Cadbury Twirl and Cadbury Wispa are distinct chocolate bars,No,Yes,Yes
8956,llm_verify,True,"All standard-tier own-brand Chinese curry sauces, identical weight, same tier.",Yes,Yes,Yes
8957,llm_verify,True,"All branded Tango Mango Sugar Free 8×330ml cans, identical specifications.",Yes,Yes,Yes
8958,llm_verify,True,"Both branded JÖRĐ/Jord Organic Oat Drink 1L, identical product.",Yes,Yes,Yes
8980,llm_verify,False,"Tesco product is Deluxe Custard variant (different recipe), and weight variance exceeds 15% (120g vs 240g pots).",No,No,Yes
8981,llm_verify,False,ASDA is generic Côtes de Provence; Sainsbury's and Tesco are Kylie Minogue branded variant—different products.,No,Yes,Yes
8982,llm_verify,True,"All branded Haribo Jelly Bunnies 160g, identical product across retailers.",Yes,Yes,Yes
8984,llm_verify,False,ASDA is Easter Egg; Morrisons is 9-pack Wispa bars—different product types.,No,Yes,Yes
8985,llm_verify,True,"All branded Terry's Chocolate Orange Mini Eggs 200g, identical product.",Yes,Yes,Yes
8986,llm_verify,True,"Both branded Smarties Orange Chocolate Easter Egg 188g, identical product.",Yes,Yes,Yes
8987,llm_verify,True,"All branded Cadbury Easter Egg Hunt chocolate, weight variance 0.9% within tolerance.",Yes,Yes,Yes
8990,llm_verify,False,Easter Egg Hunt Carton is a different product type from Dessert 2x65g (different core product),No,Yes,Yes
8993,llm_verify,False,Large Easter Egg (202g) is a different product type from Share Bag (194g),No,Yes,Yes
8995,llm_verify,False,Raspberry & Marshmallow White Chocolate Egg is a different product type from Raspberry & White Chocolate Cookies,No,Yes,Yes
8997,llm_verify,False,Creme Eggs (5-pack) and Twirl Bar (10-pack) are different product types,No,Yes,Yes
9008,llm_verify,True,"All Cadbury Mini Eggs Family Pack 270g, same core product across retailers",Yes,Yes,Yes
9015,llm_verify,True,"Both Rowntree's Randoms Eggs (540g vs 530g), same core product",Yes,Yes,Yes
9027,llm_verify,False,McCain Roast Potatoes vs McCain Triple Cooked Roast Potatoes are different product variants,No,Yes,Yes
9043,llm_verify,True,"Both standard-tier Golden Vegetable Rice Steam Bags 4-pack, same core product",Yes,Yes,Yes
9044,llm_verify,True,"All McCain Gastro Chips/Triple Cooked Gastro Chips 1.2kg, same core product",Yes,Yes,Yes
9046,llm_verify,False,Disney Encanto Celebration Cake differs from Disney Princess Celebration Cake (different character licenses/product variants),No,Yes,Yes
9047,llm_verify,True,"Same core product (Steak & Ale Pies x2), same weight, same standard tier across retailers.",Yes,Yes,Yes
9099,llm_verify,True,"Same core product (Tiramisu dessert 500g), same weight, same standard tier across all retailers.",Yes,Yes,Yes
9102,llm_verify,False,"Sainsbury's product is Twisted Chocolate Bag (different product type), not Easter Egg like the others.",No,Yes,Yes
9104,llm_verify,False,"Tesco product is Freddo Faces Easter Egg (character-licensed variant), while others are standard Freddo bars—different core products.",No,Yes,Yes
9109,llm_verify,False,"Morrisons product is Mini Yule Logs (different product type), not Mini Eggs like the others.",No,Yes,Yes
9111,llm_verify,False,Lily O'Briens is branded dessert collection; Morrisons Gourmet Collection is own-brand—different product types and tier mismatch.,No,Yes,No
